,Fighter,Opponent,Result,Fighters_Win,Opponents_Win
11671,Jordan Goodwin,Alan Gomez,loss,0,1
11672,Scott Norton,Alex Serdyukov,loss,0,1
11673,Shinya Aoki,Antonio McKee,win,1,0
11674,Shinya Aoki,Satoru Kitaoka,win,1,0
11675,Shinya Aoki,Rob McCullough,win,1,0
11676,Shinya Aoki,Rich Clementi,win,1,0
11677,Shinya Aoki,Lyle Beerbohm,win,1,0
11678,Shinya Aoki,Yokthai Sithoar,win,1,0
11679,Shinya Aoki,Marcus Aurelio,win,1,0
11680,Shinya Aoki,Tatsuya Kawajiri,win,1,0
11681,Shinya Aoki,Gilbert Melendez,loss,0,1
11682,Shinya Aoki,Mizuto Hirota,win,1,0
11683,Shinya Aoki,Joachim Hansen,win,1,0
11684,Shinya Aoki,Vitor Ribeiro,win,1,0
11685,Shinya Aoki,Hayato Sakurai,loss,0,1
11686,Shinya Aoki,David Gardner,win,1,0
11687,Shinya Aoki,Eddie Alvarez,win,1,0
11688,Shinya Aoki,Todd Moore,win,1,0
11689,Shinya Aoki,Joachim Hansen,loss,0,1
11690,Shinya Aoki,Caol Uno,win,1,0
11691,Shinya Aoki,Katsuhiko Nagata,win,1,0
11692,Shinya Aoki,Gesias Cavalcante,win,1,0
11693,Shinya Aoki,Gesias Cavalcante,nc,-1,-1
11694,Shinya Aoki,Bu-Kyung Jung,win,1,0
11695,Shinya Aoki,Brian Lo-A-Njoe,win,1,0
11696,Shinya Aoki,Akira Kikuchi,win,1,0
11697,Shinya Aoki,Joachim Hansen,win,1,0
11698,Shinya Aoki,Clay French,win,1,0
11699,Shinya Aoki,George Sotiropoulos,win,1,0
11700,Shinya Aoki,Jason Black,win,1,0
11701,Shinya Aoki,Kuniyoshi Hironaka,win,1,0
11702,Shinya Aoki,Keith Wisniewski,win,1,0
11703,Shinya Aoki,Jutaro Nakao,loss,0,1
11704,Shawn Jordan,Ruslan Magomedov,loss,0,1
11705,Shawn Jordan,Derrick Lewis,win,1,0
11706,Shawn Jordan,Jared Cannonier,win,1,0
11707,Shawn Jordan,Jack May,win,1,0
11708,Shawn Jordan,Matt Mitrione,loss,0,1
11709,Shawn Jordan,Gabriel Gonzaga,loss,0,1
11710,Shawn Jordan,Pat Barry,win,1,0
11711,Shawn Jordan,Mike Russow,win,1,0
11712,Shawn Jordan,Cheick Kongo,loss,0,1
11713,Shawn Jordan,Oli Thompson,win,1,0
11714,Shawn Jordan,Lavar Johnson,win,1,0
11715,Shawn Jordan,Devin Cole,loss,0,1
11716,Michelle Waterson,Angela Hill,win,1,0
11717,Michelle Waterson,Carla Esparza,loss,0,1
11718,Michelle Waterson,Joanna Jedrzejczyk,loss,0,1
11719,Michelle Waterson,Karolina Kowalkiewicz,win,1,0
11720,Michelle Waterson,Felice Herrig,win,1,0
11721,Michelle Waterson,Cortney Casey,win,1,0
11722,Michelle Waterson,Tecia Torres,loss,0,1
11723,Michelle Waterson,Rose Namajunas,loss,0,1
11724,Michelle Waterson,Paige VanZant,win,1,0
11725,Michelle Waterson,Angela Magana,win,1,0
11726,Michelle Waterson,Jessica Penne,win,1,0
11727,Michelle Waterson,Tyra Parker,win,1,0
11728,Tony Bonello,Murilo Rua,loss,0,1
11729,Sijara Eubanks,Pannie Kianzad,loss,0,1
11730,Sijara Eubanks,Ketlen Vieira,loss,0,1
11731,Sijara Eubanks,Julia Avila,win,1,0
11732,Sijara Eubanks,Sarah Moras,win,1,0
11733,Sijara Eubanks,Bethe Correia,loss,0,1
11734,Sijara Eubanks,Aspen Ladd,loss,0,1
11735,Sijara Eubanks,Roxanne Modafferi,win,1,0
11736,Sijara Eubanks,Lauren Murphy,win,1,0
11737,Abdul-Kerim Edilov,Bojan Mihajlovic,win,1,0
11738,Ramsey Nijem,Andrew Holbrook,loss,0,1
11739,Ramsey Nijem,Diego Ferreira,loss,0,1
11740,Ramsey Nijem,Beneil Dariush,win,1,0
11741,Ramsey Nijem,Justin Edwards,win,1,0
11742,Ramsey Nijem,James Vick,loss,0,1
11743,Ramsey Nijem,Myles Jury,loss,0,1
11744,Ramsey Nijem,Joe Proctor,win,1,0
11745,Ramsey Nijem,CJ Keith,win,1,0
11746,Ramsey Nijem,Danny Downes,win,1,0
11747,Ramsey Nijem,Tony Ferguson,loss,0,1
11748,Alex White,Rafael Fiziev,loss,0,1
11749,Alex White,Dan Moret,win,1,0
11750,Alex White,Jim Miller,loss,0,1
11751,Alex White,James Krause,loss,0,1
11752,Alex White,Mitch Clarke,win,1,0
11753,Alex White,Anthony Rocco Martin,loss,0,1
11754,Alex White,Artem Lobov,win,1,0
11755,Alex White,Clay Collard,loss,0,1
11756,Alex White,Lucas Martins,loss,0,1
11757,Alex White,Estevan Payan,win,1,0
11758,Rolles Gracie,Joey Beltran,loss,0,1
11759,Katsuhisa Fujii,Igor Vovchanchyn,loss,0,1
11760,Katsuhisa Fujii,Jin Oh Kim,win,1,0
11761,Katsuhisa Fujii,Kenichi Yamamoto,loss,0,1
11762,Katsuhisa Fujii,Masutatsu Yano,win,1,0
11763,Mackenzie Dern,Virna Jandiroba,win,1,0
11764,Mackenzie Dern,Randa Markos,win,1,0
11765,Mackenzie Dern,Hannah Cifers,win,1,0
11766,Mackenzie Dern,Amanda Ribas,loss,0,1
11767,Mackenzie Dern,Amanda Cooper,win,1,0
11768,Mackenzie Dern,Ashley Yoder,win,1,0
11769,Alessio Sakara,Nicholas Musoke,loss,0,1
11770,Alessio Sakara,Patrick Cote,loss,0,1
11771,Alessio Sakara,Brian Stann,loss,0,1
11772,Alessio Sakara,Chris Weidman,loss,0,1
11773,Alessio Sakara,James Irvin,win,1,0
11774,Alessio Sakara,Thales Leites,win,1,0
11775,Alessio Sakara,Joe Vedepo,win,1,0
11776,Alessio Sakara,Chris Leben,loss,0,1
11777,Alessio Sakara,James Lee,win,1,0
11778,Alessio Sakara,Houston Alexander,loss,0,1
11779,Alessio Sakara,Victor Valimaki,win,1,0
11780,Alessio Sakara,Drew McFedries,loss,0,1
11781,Alessio Sakara,Dean Lister,loss,0,1
11782,Alessio Sakara,Elvis Sinosic,win,1,0
11783,Alessio Sakara,Ron Faircloth,nc,-1,-1
11784,Jordan Espinosa,Tim Elliott,loss,0,1
11785,Jordan Espinosa,David Dvorak,loss,0,1
11786,Jordan Espinosa,Mark De La Rosa,win,1,0
11787,Jordan Espinosa,Alex Perez,loss,0,1
11788,Jordan Espinosa,Matt Schnell,loss,0,1
11789,Jordan Espinosa,Eric Shelton,win,1,0
11790,Jordan Espinosa,Rilley Dutro,win,1,0
11791,Jordan Espinosa,Nick Urso,win,1,0
11792,Brendan Seguin,Fernando Gonzalez,win,1,0
11793,Bryan Vetell,Ben Rothwell,loss,0,1
11794,Max Martyniouk,Justin Lawrence,loss,0,1
11795,Stephanie Frausto,Luana Pinheiro,loss,0,1
11796,Ian Entwistle,Alejandro Perez,loss,0,1
11797,Ian Entwistle,Anthony Birchak,win,1,0
11798,Ian Entwistle,Dan Hooker,loss,0,1
11799,Nate Maness,Luke Sanders,win,1,0
11800,Nate Maness,Johnny Munoz,win,1,0
11801,Sean Gannon,Branden Lee Hinkle,loss,0,1
11802,Branden Lee Hinkle,Jason Lambert,loss,0,1
11803,Branden Lee Hinkle,Jeff Monson,loss,0,1
11804,Branden Lee Hinkle,Sean Gannon,win,1,0
11805,Michael Kuiper,Brad Scott,loss,0,1
11806,Michael Kuiper,Tom Lawlor,loss,0,1
11807,Michael Kuiper,Jared Hamman,win,1,0
11808,Michael Kuiper,Rafael Natal,loss,0,1
11809,Ariel Beck,Shana Dobson,loss,0,1
11810,Hakeem Dawodu,Zubaira Tukhugov,win,1,0
11811,Hakeem Dawodu,Julio Arce,win,1,0
11812,Hakeem Dawodu,Yoshinori Horie,win,1,0
11813,Hakeem Dawodu,Kyle Bochniak,win,1,0
11814,Hakeem Dawodu,Austin Arnett,win,1,0
11815,Hakeem Dawodu,Danny Henry,loss,0,1
11816,Daniel Schmitt,Dustin West,loss,0,1
11817,Alexander Volkov,Alistair Overeem,win,1,0
11818,Alexander Volkov,Walt Harris,win,1,0
11819,Alexander Volkov,Curtis Blaydes,loss,0,1
11820,Alexander Volkov,Greg Hardy,win,1,0
11821,Alexander Volkov,Derrick Lewis,loss,0,1
11822,Alexander Volkov,Fabricio Werdum,win,1,0
11823,Alexander Volkov,Stefan Struve,win,1,0
11824,Alexander Volkov,Roy Nelson,win,1,0
11825,Alexander Volkov,Timothy Johnson,win,1,0
11826,Aaron Wetherspoon,Mike Pyle,loss,0,1
11827,Jason DeLucia,Joe Slick,loss,0,1
11828,Jason DeLucia,Royce Gracie,loss,0,1
11829,Jason DeLucia,Scott Baker,win,1,0
11830,Jason DeLucia,Trent Jenkins,win,1,0
11831,Gina Mazany,Rachael Ostovich,win,1,0
11832,Gina Mazany,Julia Avila,loss,0,1
11833,Gina Mazany,Macy Chiasson,loss,0,1
11834,Gina Mazany,Lina Lansberg,loss,0,1
11835,Gina Mazany,Wu Yanan,win,1,0
11836,Gina Mazany,Sara McMann,loss,0,1
11837,John Alessio,Shane Roller,loss,0,1
11838,John Alessio,Mark Bocek,loss,0,1
11839,John Alessio,Andre Galvao,loss,0,1
11840,John Alessio,Brock Larson,loss,0,1
11841,John Alessio,Todd Moore,win,1,0
11842,John Alessio,Marcelo Brito,win,1,0
11843,John Alessio,Alex Serdyukov,win,1,0
11844,John Alessio,Carlos Condit,loss,0,1
11845,John Alessio,Brian Gassaway,win,1,0
11846,John Alessio,Thiago Alves,loss,0,1
11847,John Alessio,Alex Serdyukov,win,1,0
11848,John Alessio,Diego Sanchez,loss,0,1
11849,John Alessio,Pat Miletich,loss,0,1
11850,Maycee Barber,Alexa Grasso,loss,0,1
11851,Maycee Barber,Roxanne Modafferi,loss,0,1
11852,Maycee Barber,Gillian Robertson,win,1,0
11853,Maycee Barber,JJ Aldrich,win,1,0
11854,Maycee Barber,Hannah Cifers,win,1,0
11855,Maycee Barber,Jamie Colleen,win,1,0
11856,Yuki Sasaki,Dean Lister,loss,0,1
11857,Yuki Sasaki,Rodrigo Gracie,loss,0,1
11858,Ian Freeman,Vernon White,draw,1,1
11859,Ian Freeman,Andrei Arlovski,loss,0,1
11860,Ian Freeman,Frank Mir,win,1,0
11861,Ian Freeman,Tedd Williams,win,1,0
11862,Ian Freeman,Nate Schroeder,win,1,0
11863,Ian Freeman,Scott Adams,loss,0,1
11864,Hugo Duarte,Mark Kerr,loss,0,1
11865,Hugo Duarte,David Abbott,loss,0,1
11866,Amir Albazi,Zhalgas Zhumagulov,win,1,0
11867,Amir Albazi,Malcolm Gordon,win,1,0
11868,Wataru Sakata,Daniel Gracie,loss,0,1
11869,Enson Inoue,Antonio Rodrigo Nogueira,loss,0,1
11870,Enson Inoue,Heath Herring,loss,0,1
11871,Enson Inoue,Igor Vovchanchyn,loss,0,1
11872,Enson Inoue,Mark Kerr,loss,0,1
11873,Enson Inoue,Soichi Nishida,win,1,0
11874,Enson Inoue,Randy Couture,win,1,0
11875,Enson Inoue,Royce Alger,win,1,0
11876,Thales Leites,Hector Lombard,win,1,0
11877,Thales Leites,Jack Hermansson,loss,0,1
11878,Thales Leites,Brad Tavares,loss,0,1
11879,Thales Leites,Sam Alvey,win,1,0
11880,Thales Leites,Krzysztof Jotko,loss,0,1
11881,Thales Leites,Chris Camozzi,win,1,0
11882,Thales Leites,Gegard Mousasi,loss,0,1
11883,Thales Leites,Michael Bisping,loss,0,1
11884,Thales Leites,Tim Boetsch,win,1,0
11885,Thales Leites,Francis Carmont,win,1,0
11886,Thales Leites,Trevor Smith,win,1,0
11887,Thales Leites,Ed Herman,win,1,0
11888,Thales Leites,Tom Watson,win,1,0
11889,Thales Leites,Alessio Sakara,loss,0,1
11890,Thales Leites,Anderson Silva,loss,0,1
11891,Thales Leites,Drew McFedries,win,1,0
11892,Thales Leites,Nate Marquardt,win,1,0
11893,Thales Leites,Ryan Jensen,win,1,0
11894,Thales Leites,Floyd Sword,win,1,0
11895,Thales Leites,Pete Sell,win,1,0
11896,Thales Leites,Martin Kampmann,loss,0,1
11897,Alberto Uda,Marvin Vettori,loss,0,1
11898,Alberto Uda,Jake Collier,loss,0,1
11899,Tom Sauer,Marvin Eastman,loss,0,1
11900,Eddie Alvarez,Dustin Poirier,loss,0,1
11901,Eddie Alvarez,Justin Gaethje,win,1,0
11902,Eddie Alvarez,Dustin Poirier,nc,-1,-1
11903,Eddie Alvarez,Conor McGregor,loss,0,1
11904,Eddie Alvarez,Rafael Dos Anjos,win,1,0
11905,Eddie Alvarez,Anthony Pettis,win,1,0
11906,Eddie Alvarez,Gilbert Melendez,win,1,0
11907,Eddie Alvarez,Donald Cerrone,loss,0,1
11908,Eddie Alvarez,Katsunori Kikuno,win,1,0
11909,Eddie Alvarez,Shinya Aoki,loss,0,1
11910,Eddie Alvarez,Tatsuya Kawajiri,win,1,0
11911,Eddie Alvarez,Joachim Hansen,win,1,0
11912,Eddie Alvarez,Andre Amado,win,1,0
11913,Joey Gomez,Jose Quinonez,loss,0,1
11914,Joey Gomez,Rob Font,loss,0,1
11915,Bruno Rodrigues,Matheus Nicolau,loss,0,1
11916,Todd Gouwenberg,Rogerio Nogueira,loss,0,1
11917,Hayder Hassan,Vicente Luque,loss,0,1
11918,Hayder Hassan,Kamaru Usman,loss,0,1
11919,Hayder Hassan,Ryan Keenan,win,1,0
11920,Alex Karalexis,Anthony Pettis,loss,0,1
11921,Alex Karalexis,Greg McIntyre,win,1,0
11922,Alex Karalexis,Bart Palaszewski,loss,0,1
11923,Alex Karalexis,Ed Ratcliff,loss,0,1
11924,Alex Karalexis,Josh Smith,win,1,0
11925,Alex Karalexis,Olaf Alfonso,win,1,0
11926,Alex Karalexis,Thomas Denny,win,1,0
11927,Alex Karalexis,Jason Von Flue,loss,0,1
11928,Alex Karalexis,Kenny Florian,loss,0,1
11929,Alex Karalexis,Josh Rafferty,win,1,0
11930,Melchor Manibusan,Tatsuya Kawajiri,loss,0,1
11931,Drew Dober,Islam Makhachev,loss,0,1
11932,Drew Dober,Alexander Hernandez,win,1,0
11933,Drew Dober,Nasrat Haqparast,win,1,0
11934,Drew Dober,Marco Polo Reyes,win,1,0
11935,Drew Dober,Beneil Dariush,loss,0,1
11936,Drew Dober,Jon Tuck,win,1,0
11937,Drew Dober,Frank Camacho,win,1,0
11938,Drew Dober,Joshua Burkman,win,1,0
11939,Drew Dober,Olivier Aubin-Mercier,loss,0,1
11940,Drew Dober,Jason Gonzalez,win,1,0
11941,Drew Dober,Scott Holtzman,win,1,0
11942,Drew Dober,Efrain Escudero,loss,0,1
11943,Drew Dober,Leandro Silva,nc,-1,-1
11944,Drew Dober,Jamie Varner,win,1,0
11945,Drew Dober,Nick Hein,loss,0,1
11946,Drew Dober,Sean Spencer,loss,0,1
11947,Drew Dober,Lumumba Sayers,win,1,0
11948,Bobby Escalante,Raul Sandoval,win,1,0
11949,Andrei Arlovski,Tom Aspinall,loss,0,1
11950,Andrei Arlovski,Tanner Boser,win,1,0
11951,Andrei Arlovski,Philipe Lins,win,1,0
11952,Andrei Arlovski,Jairzinho Rozenstruik,loss,0,1
11953,Andrei Arlovski,Ben Rothwell,win,1,0
11954,Andrei Arlovski,Augusto Sakai,loss,0,1
11955,Andrei Arlovski,Walt Harris,nc,-1,-1
11956,Andrei Arlovski,Shamil Abdurakhimov,loss,0,1
